#timestamp	rawEeg
1303683496.751624	162
1303683496.751908	194
1303683496.752447	229
1303683496.759116	250
1303683496.759748	265
1303683496.760035	274
1303683496.760322	281
1303683496.760578	297
1303683496.767282	323
1303683496.767771	340
1303683496.768162	316
1303683496.768434	267
1303683496.776957	224
1303683496.777231	212
1303683496.777502	226
1303683496.777861	229
1303683496.778126	214
1303683496.786685	185
1303683496.787043	154
1303683496.787303	124
1303683496.787587	101
1303683496.794297	109
1303683496.794863	131
1303683496.795062	131
1303683496.795251	116
1303683496.803945	91
1303683496.804225	68
1303683496.804496	52
1303683496.804760	35
1303683496.813307	13
1303683496.813562	1
1303683496.813847	-1
1303683496.814099	1
1303683496.814366	4
1303683496.820830	12
1303683496.821092	32
1303683496.821503	48
1303683496.821802	42
1303683496.830315	28
1303683496.830614	20
1303683496.831004	9
1303683496.831254	8
1303683496.831519	21
1303683496.838005	34
1303683496.838203	37
1303683496.838387	35
1303683496.838571	23
1303683496.847153	3
1303683496.847477	-26
1303683496.847904	-107
1303683496.848225	-246
1303683496.848520	-394
1303683496.855154	-523
1303683496.855716	-616
1303683496.855992	-682
1303683496.856268	-754
1303683496.864795	-837
1303683496.865066	-913
1303683496.865320	-974
1303683496.865637	-1003
1303683496.865864	-986
1303683496.872328	-953
1303683496.872595	-929
1303683496.872875	-907
1303683496.873137	-885
1303683496.882009	-854
1303683496.882413	-821
