#timestamp	rawEeg
1303683554.205190	-24
1303683554.205570	-9
1303683554.205866	6
1303683554.214816	18
1303683554.215143	24
1303683554.215462	24
1303683554.215771	7
1303683554.216079	-22
1303683554.222653	-43
1303683554.222963	-38
1303683554.223279	-26
1303683554.223587	-22
1303683554.232343	-20
1303683554.232665	-10
1303683554.232975	2
1303683554.233292	3
1303683554.233603	-5
1303683554.240116	-9
1303683554.240438	-13
1303683554.240746	-14
1303683554.241054	-6
1303683554.248102	9
1303683554.248420	25
1303683554.248726	36
1303683554.249044	32
1303683554.251428	24
1303683554.256165	25
1303683554.256716	37
1303683554.257117	49
1303683554.257555	43
1303683554.266432	21
1303683554.266741	8
1303683554.266969	9
1303683554.267202	26
1303683554.267527	51
1303683554.274689	65
1303683554.275072	60
1303683554.275571	52
1303683554.275953	41
1303683554.284736	23
1303683554.285010	3
1303683554.285297	-11
1303683554.285572	-22
1303683554.285843	-21
1303683554.292553	-20
1303683554.292821	-19
1303683554.293187	-22
1303683554.293438	-26
1303683554.300230	-27
1303683554.300565	-17
1303683554.300817	-7
1303683554.301088	-21
1303683554.303461	-33
1303683554.307845	-25
1303683554.316467	-6
1303683554.316677	21
1303683554.316882	44
1303683554.321298	55
1303683554.321513	57
1303683554.321721	57
1303683554.321925	54
1303683554.324196	49
1303683554.327171	44
1303683554.327383	44
1303683554.327597	54
1303683554.327810	66
1303683554.335132	69
1303683554.335336	68
1303683554.335535	77
1303683554.335734	91
1303683554.338001	90
1303683554.345129	86
1303683554.345532	80
1303683554.345759	59
1303683554.345966	44
1303683554.354735	40
1303683554.354959	42
1303683554.355154	48
1303683554.355348	57
1303683554.355536	64
1303683554.362922	64
1303683554.363279	57
1303683554.363689	53
1303683554.364190	43
1303683554.371545	37
1303683554.371925	37
1303683554.372184	39
1303683554.372461	40
1303683554.372716	41
1303683554.380016	52
1303683554.380323	66
1303683554.380570	67
1303683554.380855	49
1303683554.389561	26
1303683554.389889	12
1303683554.390206	5
1303683554.390473	8
1303683554.390765	17
1303683554.397457	25
1303683554.397882	22
1303683554.398153	10
1303683554.398434	7
1303683554.405468	9
1303683554.406009	19
1303683554.406516	37
1303683554.406904	42
1303683554.407277	36
1303683554.414300	34
1303683554.414693	44
1303683554.415006	50
1303683554.415421	37
1303683554.424100	11
1303683554.425345	-13
1303683554.425738	-17
1303683554.426013	-3
1303683554.426286	4
1303683554.430905	21
1303683554.431649	53
1303683554.431952	66
1303683554.432218	43
1303683554.440224	17
1303683554.440975	4
1303683554.441256	6
1303683554.441675	10
1303683554.441952	9
1303683554.450788	0
1303683554.451080	0
1303683554.451350	22
1303683554.451621	55
1303683554.458966	81
1303683554.459291	90
1303683554.459603	89
1303683554.459912	74
1303683554.462299	51
1303683554.466748	27
1303683554.467065	24
1303683554.467422	28
1303683554.467757	36
1303683554.476844	38
1303683554.477241	41
1303683554.477552	44
1303683554.477859	40
1303683554.478171	18
1303683554.484674	-8
1303683554.484984	-30
1303683554.485299	-43
1303683554.485608	-39
1303683554.494185	-22
1303683554.494494	-5
1303683554.494808	10
1303683554.495118	21
1303683554.495430	21
1303683554.502028	26
1303683554.502349	39
1303683554.502660	42
1303683554.502969	51
1303683554.511542	55
1303683554.511851	48
1303683554.512169	35
1303683554.512488	11
1303683554.514864	-13
1303683554.520298	-28
1303683554.520619	-33
1303683554.520928	-33
1303683554.521242	-33
1303683554.528105	-30
1303683554.528421	-33
1303683554.528730	-27
1303683554.529045	-19
1303683554.531429	-4
1303683554.536247	2
1303683554.536560	7
1303683554.536867	11
1303683554.537190	12
1303683554.545759	8
1303683554.546078	2
1303683554.546393	1
1303683554.546700	-2
1303683554.549077	-2
1303683554.555578	12
1303683554.555886	33
1303683554.556198	40
1303683554.556506	34
1303683554.563095	21
1303683554.563411	12
1303683554.563719	17
1303683554.564031	25
1303683554.566414	27
1303683554.571112	23
1303683554.571430	26
1303683554.571737	39
1303683554.572054	50
1303683554.580634	49
1303683554.580940	45
1303683554.581261	38
1303683554.581569	17
1303683554.583950	2
1303683554.588396	4
1303683554.588706	17
1303683554.589023	21
1303683554.589339	24
1303683554.597908	23
1303683554.598246	21
1303683554.598555	26
1303683554.599715	34
1303683554.600026	24
1303683554.606527	4
1303683554.606835	-5
1303683554.607159	6
1303683554.607469	29
1303683554.616036	50
1303683554.616351	53
1303683554.616659	40
1303683554.616971	26
1303683554.619357	18
1303683554.623777	13
1303683554.624334	11
1303683554.624707	6
1303683554.625080	4
1303683554.631980	12
1303683554.632156	34
1303683554.632323	60
1303683554.632487	71
1303683554.634787	74
1303683554.641568	68
1303683554.641789	56
1303683554.642006	41
1303683554.642446	19
1303683554.651028	0
1303683554.651341	0
1303683554.651648	11
1303683554.651955	18
1303683554.654337	3
1303683554.658779	-20
1303683554.659097	-33
1303683554.659412	-26
1303683554.659723	-20
1303683554.668311	-18
1303683554.668763	-11
1303683554.669070	-2
1303683554.669403	8
1303683554.669739	25
1303683554.676725	49
1303683554.677128	54
1303683554.677748	48
1303683554.678235	40
1303683554.684741	32
1303683554.685137	20
1303683554.687482	20
1303683554.687816	23
1303683554.688090	23
1303683554.697470	35
1303683554.697656	42
1303683554.697826	39
1303683554.697994	37
1303683554.702522	35
1303683554.702828	34
1303683554.703103	35
1303683554.703393	24
1303683554.705840	-6
1303683554.712683	-39
1303683554.713056	-40
1303683554.713430	-2
1303683554.713832	35
1303683554.720432	54
1303683554.720736	56
1303683554.721010	48
1303683554.721263	35
1303683554.723713	40
1303683554.728294	57
1303683554.728571	69
1303683554.728834	66
1303683554.729117	48
1303683554.737790	27
1303683554.738123	20
1303683554.738594	19
1303683554.738886	13
1303683554.739163	0
1303683554.746147	-6
1303683554.746717	4
1303683554.747325	26
1303683554.747616	41
1303683554.756360	37
1303683554.756656	32
1303683554.756942	34
1303683554.757195	41
1303683554.757487	52
1303683554.764191	49
1303683554.764639	29
1303683554.764997	19
1303683554.765362	9
1303683554.772707	-3
1303683554.773186	-3
1303683554.773686	10
1303683554.774091	22
1303683554.775267	21
1303683554.781914	12
1303683554.782324	12
1303683554.782714	8
1303683554.783079	-10
1303683554.790031	-21
1303683554.790426	-8
1303683554.791043	16
1303683554.794308	36
1303683554.794583	34
1303683554.798979	26
1303683554.799255	26
1303683554.799618	27
1303683554.799962	24
1303683554.806982	19
1303683554.807225	12
1303683554.808085	12
1303683554.808474	13
1303683554.808811	19
1303683554.817888	19
1303683554.818217	22
1303683554.818527	25
1303683554.818835	16
1303683554.825354	-4
1303683554.825679	-17
1303683554.825999	-6
1303683554.826363	5
1303683554.826718	7
1303683554.833221	17
1303683554.833542	28
1303683554.833860	28
1303683554.834180	23
1303683554.842743	20
1303683554.843063	20
1303683554.843378	20
1303683554.843684	20
1303683554.846063	17
1303683554.852700	10
1303683554.853016	19
1303683554.853333	35
1303683554.853640	50
1303683554.860151	59
1303683554.860465	53
1303683554.860774	27
1303683554.861097	1
1303683554.863484	-5
1303683554.868125	4
1303683554.868437	25
1303683554.868746	39
1303683554.869065	36
1303683554.877942	26
1303683554.878273	32
1303683554.878584	44
1303683554.878896	49
1303683554.881340	40
1303683554.886640	25
1303683554.886948	24
1303683554.887271	33
1303683554.887580	27
1303683554.896199	32
1303683554.896507	48
1303683554.896816	61
1303683554.897130	68
1303683554.903638	53
1303683554.903947	35
1303683554.904271	24
1303683554.904584	23
1303683554.913162	21
1303683554.913478	17
1303683554.913785	21
1303683554.914096	24
1303683554.914514	19
1303683554.921401	6
1303683554.921718	-3
1303683554.922026	-7
1303683554.922340	-10
1303683554.929093	-25
1303683554.929411	-29
1303683554.929734	-13
1303683554.930060	11
1303683554.932436	25
1303683554.938936	21
1303683554.939267	4
1303683554.939576	-18
1303683554.939884	-34
1303683554.948533	-33
1303683554.948844	-12
1303683554.949162	8
1303683554.949470	20
1303683554.949775	27
1303683554.956372	34
1303683554.956685	36
1303683554.957007	41
1303683554.957322	49
1303683554.964143	49
1303683554.964455	41
1303683554.964764	38
1303683554.965091	33
1303683554.967476	28
1303683554.974063	38
1303683554.974383	43
1303683554.974710	25
1303683554.975062	1
1303683554.982085	-20
1303683554.982403	-30
1303683554.982711	-35
1303683554.983028	-24
1303683554.985421	-7
1303683554.990139	5
1303683554.990451	3
1303683554.990760	-3
1303683554.991077	-6
1303683554.999667	-6
1303683554.999985	-5
1303683555.000300	-2
1303683555.000543	-1
1303683555.003046	4
1303683555.009951	16
1303683555.010274	28
1303683555.010582	42
1303683555.010888	54
1303683555.017759	60
1303683555.018101	57
1303683555.018432	55
1303683555.018859	56
