#timestamp	rawEeg
1303683567.520003	10
1303683567.521092	49
1303683567.521496	86
1303683567.528092	25
1303683567.528382	-89
1303683567.528654	-205
1303683567.528922	-296
1303683567.531571	-327
1303683567.538221	-291
1303683567.538660	-298
1303683567.538925	-356
1303683567.539194	-405
1303683567.545997	-406
1303683567.546305	-364
1303683567.547007	-325
1303683567.547323	-306
1303683567.548675	-301
1303683567.555424	-235
1303683567.555774	-161
1303683567.556025	-130
1303683567.556307	-141
1303683567.563371	-216
1303683567.563895	-166
1303683567.564169	-118
1303683567.566488	-105
1303683567.573128	-139
1303683567.573411	-161
1303683567.573697	-150
1303683567.574164	-169
1303683567.580878	-162
1303683567.581436	-90
1303683567.581989	-4
1303683567.582423	17
1303683567.582719	-2
1303683567.589311	10
1303683567.589652	20
1303683567.589920	10
1303683567.590195	-21
1303683567.599836	-37
1303683567.600164	-27
1303683567.600489	5
1303683567.600805	7
1303683567.601117	5
1303683567.607662	-42
1303683567.607978	-114
1303683567.608300	-148
1303683567.608612	-162
1303683567.617193	-219
1303683567.617509	-343
1303683567.617822	-434
1303683567.618228	-346
1303683567.618548	-266
1303683567.625067	-305
1303683567.625395	-379
1303683567.625712	-407
1303683567.626026	-390
1303683567.634629	-315
1303683567.634953	-243
1303683567.635273	-243
1303683567.635589	-273
1303683567.635905	-297
1303683567.642464	-302
1303683567.642782	-277
1303683567.644039	-221
1303683567.644398	-155
1303683567.651098	-103
1303683567.651425	-102
1303683567.651738	-118
1303683567.652060	-106
1303683567.654445	-113
1303683567.659117	-100
1303683567.659439	-41
1303683567.659751	-11
1303683567.660072	-66
1303683567.668383	-118
1303683567.668726	-106
1303683567.669052	-66
1303683567.669372	-24
1303683567.671759	-10
1303683567.678270	-33
1303683567.678582	-33
1303683567.678894	3
1303683567.679211	43
1303683567.687774	36
1303683567.688086	-17
1303683567.688406	-82
1303683567.688717	-172
1303683567.689029	-299
1303683567.698129	-428
1303683567.698450	-557
1303683567.698774	-694
1303683567.699099	-830
1303683567.703559	-965
1303683567.703874	-1125
1303683567.704299	-1345
1303683567.704616	-1596
1303683567.704931	-1804
1303683567.713675	-1924
1303683567.713994	-1985
1303683567.714321	-2012
1303683567.714635	-2019
1303683567.721205	-2005
1303683567.721530	-1975
1303683567.721842	-1931
1303683567.722246	-1870
1303683567.722570	-1812
1303683567.729114	-1765
1303683567.729434	-1717
1303683567.729748	-1672
1303683567.730070	-1624
1303683567.738633	-1561
1303683567.738956	-1499
1303683567.739278	-1443
1303683567.739595	-1386
1303683567.741985	-1329
1303683567.748508	-1256
1303683567.748823	-1165
1303683567.749143	-1066
1303683567.749459	-982
1303683567.756111	-916
1303683567.756431	-843
1303683567.756744	-766
1303683567.757055	-683
1303683567.759440	-579
1303683567.764109	-466
1303683567.764429	-375
1303683567.764741	-311
1303683567.765063	-249
1303683567.773632	-186
1303683567.773956	-129
1303683567.774281	-75
1303683567.774594	-24
1303683567.776975	27
1303683567.781417	85
1303683567.781730	137
1303683567.782049	183
1303683567.782366	230
1303683567.790940	293
1303683567.791259	362
1303683567.791572	432
1303683567.791884	488
1303683567.794276	534
1303683567.799127	578
1303683567.799448	640
1303683567.799802	690
1303683567.800129	713
1303683567.808741	723
1303683567.809067	727
1303683567.809386	738
1303683567.809697	761
1303683567.812085	795
1303683567.816531	816
1303683567.816847	818
1303683567.817175	828
1303683567.817490	869
1303683567.826061	903
1303683567.826378	916
1303683567.826694	930
1303683567.827007	949
1303683567.829404	949
1303683567.834177	937
1303683567.834779	928
1303683567.835105	920
1303683567.835424	916
1303683567.843999	915
1303683567.844532	921
1303683567.844873	918
1303683567.845191	882
1303683567.845506	818
1303683567.852081	727
1303683567.852407	603
1303683567.852723	470
1303683567.853038	352
1303683567.864019	216
1303683567.864682	54
1303683567.865253	-126
1303683567.865629	-330
1303683567.865942	-539
1303683567.870614	-718
1303683567.870940	-858
1303683567.871292	-980
1303683567.871637	-1086
1303683567.878216	-1156
1303683567.878536	-1192
1303683567.878849	-1218
1303683567.879181	-1228
1303683567.881565	-1221
1303683567.886217	-1203
1303683567.886541	-1178
1303683567.886859	-1154
1303683567.887189	-1129
1303683567.896523	-1109
1303683567.896839	-1082
1303683567.897157	-1052
1303683567.897470	-1021
1303683567.897781	-994
1303683567.904357	-961
1303683567.904681	-922
1303683567.905005	-888
1303683567.905323	-857
1303683567.914006	-825
1303683567.914337	-792
1303683567.914652	-762
1303683567.914973	-740
1303683567.917603	-710
1303683567.922068	-668
1303683567.922394	-625
1303683567.922709	-590
1303683567.923023	-565
1303683567.931606	-541
1303683567.931929	-517
1303683567.932333	-487
1303683567.932652	-458
1303683567.932967	-426
1303683567.939469	-387
1303683567.939787	-344
1303683567.940109	-313
1303683567.940429	-295
1303683567.949061	-217
1303683567.949381	-187
1303683567.949697	-172
1303683567.952083	-149
1303683567.956722	-110
1303683567.957053	-62
1303683567.957376	-20
1303683567.957693	4
1303683567.966275	28
1303683567.966650	53
1303683567.966963	76
1303683567.967282	118
1303683567.967597	150
1303683567.974319	140
1303683567.974636	124
1303683567.974957	132
1303683567.975277	154
1303683567.984018	171
1303683567.984351	172
1303683567.984667	147
1303683567.984979	101
1303683567.987388	77
1303683567.991836	109
1303683567.992257	152
1303683567.992580	149
1303683567.992897	131
1303683568.001648	121
1303683568.001981	130
1303683568.002388	167
1303683568.002737	210
1303683568.003051	228
1303683568.009602	243
1303683568.009926	263
1303683568.010247	251
1303683568.010559	232
1303683568.019684	250
1303683568.020076	301
1303683568.020427	379
1303683568.020692	417
1303683568.020958	400
1303683568.027680	385
1303683568.028020	390
1303683568.028239	403
1303683568.028481	408
1303683568.035082	413
1303683568.035495	434
1303683568.035766	453
1303683568.036016	473
1303683568.038345	496
1303683568.044760	516
1303683568.045048	535
1303683568.045315	540
1303683568.045633	536
1303683568.054634	520
1303683568.055098	519
1303683568.055501	538
1303683568.055855	565
1303683568.056214	571
1303683568.061036	569
1303683568.061410	588
1303683568.061941	612
1303683568.064285	614
1303683568.070738	596
1303683568.071014	584
1303683568.071327	584
1303683568.071684	586
1303683568.071949	582
1303683568.080531	568
1303683568.080858	570
1303683568.081180	588
1303683568.081449	600
1303683568.088002	598
1303683568.088361	594
1303683568.090682	588
1303683568.090929	570
1303683568.091209	546
1303683568.098017	534
1303683568.098380	546
1303683568.098768	568
1303683568.099106	571
1303683568.110361	553
1303683568.110735	547
1303683568.111004	560
1303683568.111268	567
1303683568.111558	555
1303683568.114372	531
1303683568.114722	514
1303683568.115087	502
1303683568.115424	507
1303683568.122102	536
1303683568.122426	549
1303683568.122740	546
1303683568.123050	535
1303683568.125435	522
1303683568.131956	512
1303683568.132283	496
1303683568.132597	472
1303683568.132911	467
1303683568.141574	472
1303683568.141890	476
1303683568.142207	483
1303683568.142520	501
1303683568.142830	522
1303683568.149425	531
1303683568.149748	530
1303683568.150061	532
1303683568.150380	532
1303683568.157089	533
1303683568.157408	554
1303683568.157718	579
1303683568.158545	583
1303683568.158872	582
1303683568.167521	589
1303683568.167837	603
1303683568.168153	617
1303683568.168465	628
